student_index,school_index,course_id,section_id,topic_id,module_type,submodule_type,tag_code,question_id,difficulty,right_answer,user_answer,is_right,is_view_answer,is_view_analyze,cost_time,stime,ctime
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_03,b1c5d841-0a57-11e8-a91b-00163e02f9d2,7,"[[""B""],[""0.3""],[""6""],[""\\(\\frac{{{U_1}}}{{U - {U_1}}}\\)""]]",B;0.3;6;U1\div U-U1,0,0,1,260,2018-12-02 16:28:37,2018-12-02 16:32:57
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_03,8783cc40-bb16-11e8-8ce1-7cd30ae45aec,1,"""B""",A,0,0,0,28,2018-12-02 16:33:24,2018-12-02 16:33:52
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_03,b11e7348-0a57-11e8-a91b-00163e02f9d2,4,"[[""\u4e0d\u80fd""]]",,0,0,1,30,2018-12-02 16:33:56,2018-12-02 16:34:26
37,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,afc5521f-0a57-11e8-a91b-00163e02f9d2,5,"[[""15""]]",30,0,0,1,160,2018-12-02 16:32:43,2018-12-02 16:35:23
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_03,9ecffb17-bb16-11e8-8ce1-7cd30ae45aec,1,"""B""",B,1,0,0,51,2018-12-02 16:34:39,2018-12-02 16:35:30
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_03,b1f9cbe4-0a57-11e8-a91b-00163e02f9d2,4,"[[""\u4e59""],[""B""]]",;B,1,0,0,43,2018-12-02 16:35:31,2018-12-02 16:36:14
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_03,b0f7dc91-0a57-11e8-a91b-00163e02f9d2,5,"""D""",C,0,0,1,59,2018-12-02 16:36:15,2018-12-02 16:37:14
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,7dfae006-ba63-11e8-8ce1-7cd30ae45aec,3,"""A""",A,1,0,0,9,2018-12-02 16:37:30,2018-12-02 16:37:39
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,7e044b6d-ba63-11e8-8ce1-7cd30ae45aec,3,"""A""",A,1,0,0,52,2018-12-02 16:37:40,2018-12-02 16:38:32
37,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,afa8db92-0a57-11e8-a91b-00163e02f9d2,3,"[[""\\frac {I} {{I}_{1}-I}"",""I\/({I}_{1}-I)""]]",\frac {I{R}_{0}} {{I}_{1}-I},0,0,1,164,2018-12-02 16:36:20,2018-12-02 16:39:03
37,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,af846d67-0a57-11e8-a91b-00163e02f9d2,3,"[[""a""],[""\u7535\u963b\u7bb1""],[""R""]]",a;,0,0,1,124,2018-12-02 16:41:26,2018-12-02 16:43:30
37,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,93d062ec-bb16-11e8-8ce1-7cd30ae45aec,1,"""A""",A,1,0,0,6,2018-12-02 16:44:06,2018-12-02 16:44:11
37,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,af9db9d7-0a57-11e8-a91b-00163e02f9d2,3,"[[""\u7532\u548c\u4e59""]]",,0,0,1,36,2018-12-02 16:44:12,2018-12-02 16:44:47
37,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,af917d6f-0a57-11e8-a91b-00163e02f9d2,3,"""C""",B,0,0,1,53,2018-12-02 16:44:52,2018-12-02 16:45:45
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,afc5521f-0a57-11e8-a91b-00163e02f9d2,5,"[[""15""]]",25,0,0,1,451,2018-12-02 16:38:34,2018-12-02 16:46:05
9,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,afc5521f-0a57-11e8-a91b-00163e02f9d2,5,"[[""15""]]",15,1,0,1,445,2018-12-02 16:38:46,2018-12-02 16:46:11
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,af9db9d7-0a57-11e8-a91b-00163e02f9d2,3,"[[""\u7532\u548c\u4e59""]]",,1,0,1,217,2018-12-02 16:46:47,2018-12-02 16:50:24
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_12,73faeef5-bdef-11e7-a91b-00163e02f9d2,5,"""D""",C,0,0,0,105,2018-12-15 09:44:27,2018-12-15 09:46:12
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_08,6bfaded0-ba63-11e8-8ce1-7cd30ae45aec,3,"""A""",B,0,0,0,63,2018-12-15 09:46:19,2018-12-15 09:47:22
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_08,6c04d725-ba63-11e8-8ce1-7cd30ae45aec,3,"""B""",A,0,0,0,131,2018-12-15 09:47:27,2018-12-15 09:49:38
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_08,a9956754-bdeb-11e7-a91b-00163e02f9d2,6,"""B""",B,1,0,1,99,2018-12-15 09:49:44,2018-12-15 09:51:22
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,af77fd78-0a57-11e8-a91b-00163e02f9d2,3,"""A""",B,0,0,0,16,2018-12-02 16:50:26,2018-12-02 17:29:14
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,3d966139-af47-11e8-8ce1-7cd30ae45aec,3,"""C""",A,0,0,0,1101,2018-12-02 17:11:55,2018-12-02 17:30:16
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,3da33285-af47-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,48,2018-12-02 17:30:29,2018-12-02 17:31:17
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,af917d6f-0a57-11e8-a91b-00163e02f9d2,3,"""C""",C,1,0,1,124,2018-12-02 17:29:22,2018-12-02 17:31:25
9,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,af9db9d7-0a57-11e8-a91b-00163e02f9d2,3,"[[""\u7532\u548c\u4e59""]]",,0,0,1,94,2018-12-02 16:47:16,2018-12-02 17:32:08
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,cfcfb28c-af0a-11e7-bc9f-00163e1004d0,5,"""B""",B,1,0,1,83,2018-12-02 17:31:18,2018-12-02 17:32:41
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,af846d67-0a57-11e8-a91b-00163e02f9d2,3,"[[""a""],[""\u7535\u963b\u7bb1""],[""R""]]",a;;R',0,0,0,78,2018-12-02 17:31:26,2018-12-02 17:32:43
15,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,93d062ec-bb16-11e8-8ce1-7cd30ae45aec,1,"""A""",A,1,0,0,6,2018-12-02 17:32:57,2018-12-02 17:33:02
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,cf79f603-af0a-11e7-bc9f-00163e1004d0,3,"""D""",C,0,0,0,21,2018-12-02 17:32:53,2018-12-02 17:33:14
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,4bc64657-b265-11e8-8ce1-7cd30ae45aec,1,"""C""",C,1,0,0,7,2018-12-02 17:33:20,2018-12-02 17:33:27
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,cf724336-af0a-11e7-bc9f-00163e1004d0,2,"""C""",C,1,0,1,57,2018-12-02 17:33:27,2018-12-02 17:34:24
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,cf6aadb7-af0a-11e7-bc9f-00163e1004d0,2,"""B""",D,0,0,0,16,2018-12-02 17:34:26,2018-12-02 17:34:41
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,d040e674-af0a-11e7-bc9f-00163e1004d0,4,"""C""",B,0,0,0,13,2018-12-02 17:34:46,2018-12-02 17:34:58
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_08,a935b28e-bdeb-11e7-a91b-00163e02f9d2,3,"""B""",B,1,0,0,32,2018-12-15 09:51:27,2018-12-15 09:51:59
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_08,aa706f10-bdeb-11e7-a91b-00163e02f9d2,6,"[[""27""]]",75,0,0,1,64,2018-12-15 09:52:00,2018-12-15 09:53:04
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_08,a50561e9-bb27-11e8-8ce1-7cd30ae45aec,1,"""A""",A,1,0,0,26,2018-12-15 09:53:12,2018-12-15 09:53:37
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_08,a97c3621-bdeb-11e7-a91b-00163e02f9d2,4,"""A""",C,0,0,0,28,2018-12-15 09:53:39,2018-12-15 09:54:07
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_08,74a8a38a-ba63-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,24,2018-12-15 09:54:09,2018-12-15 09:54:33
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_09,b9f59639-ba64-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,8,2018-12-15 09:54:43,2018-12-15 09:54:51
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_09,ba0b1298-ba64-11e8-8ce1-7cd30ae45aec,3,"""A""",B,0,0,0,89,2018-12-15 09:54:54,2018-12-15 09:56:23
32,2,1238,37976,22109,2052,0,wl_dcx_dgl1_09,700eef52-bdef-11e7-a91b-00163e02f9d2,6,"[[""10""],[""1210""]]",10;1210,1,0,0,34,2018-12-15 09:56:38,2018-12-15 09:59:25
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,faab5ca3-af43-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,135,2018-12-02 17:33:05,2018-12-02 17:35:20
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,faab5ca3-af43-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,19,2018-12-02 17:35:02,2018-12-02 17:35:21
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,fab33e84-af43-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,5,2018-12-02 17:35:22,2018-12-02 17:35:27
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,fab33e84-af43-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,15,2018-12-02 17:35:21,2018-12-02 17:35:36
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4daf2dab-af0a-11e7-bc9f-00163e1004d0,4,"""D""",D,1,0,0,17,2018-12-02 17:35:27,2018-12-02 17:35:44
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4daf2dab-af0a-11e7-bc9f-00163e1004d0,4,"""D""",D,1,0,0,15,2018-12-02 17:35:37,2018-12-02 17:35:52
9,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,af846d67-0a57-11e8-a91b-00163e02f9d2,3,"[[""a""],[""\u7535\u963b\u7bb1""],[""R""]]",a;;{R}_{0},0,0,1,219,2018-12-02 17:32:19,2018-12-02 17:35:58
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4ddd2b3d-af0a-11e7-bc9f-00163e1004d0,5,"[[""18""],[""1""],[""1""]]",18;2;1,0,0,0,19,2018-12-02 17:35:44,2018-12-02 17:36:03
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4e2db80b-af0a-11e7-bc9f-00163e1004d0,5,"""D""",C,0,0,0,25,2018-12-02 17:35:53,2018-12-02 17:36:18
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4bc64657-b265-11e8-8ce1-7cd30ae45aec,1,"""C""",C,1,0,0,16,2018-12-02 17:36:32,2018-12-02 17:36:48
9,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,93d062ec-bb16-11e8-8ce1-7cd30ae45aec,1,"""A""",A,1,0,0,33,2018-12-02 17:36:22,2018-12-02 17:36:54
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4d9c581d-af0a-11e7-bc9f-00163e1004d0,3,"""B""",B,1,0,0,8,2018-12-02 17:36:49,2018-12-02 17:36:57
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,faa3b48f-af43-11e8-8ce1-7cd30ae45aec,3,"""B""",D,0,0,0,55,2018-12-02 17:36:04,2018-12-02 17:36:59
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4dba95a9-af0a-11e7-bc9f-00163e1004d0,4,"""D""",B,0,0,1,38,2018-12-02 17:36:58,2018-12-02 17:37:36
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4d829d94-af0a-11e7-bc9f-00163e1004d0,2,"""A""",A,1,0,1,40,2018-12-02 17:37:02,2018-12-02 17:37:42
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4da68e04-af0a-11e7-bc9f-00163e1004d0,2,"""A""",A,1,0,0,7,2018-12-02 17:37:43,2018-12-02 17:37:49
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_08,11f8073e-af44-11e8-8ce1-7cd30ae45aec,3,"""A""",A,1,0,0,5,2018-12-02 17:37:57,2018-12-02 17:38:01
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_08,11ff1be1-af44-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,7,2018-12-02 17:38:02,2018-12-02 17:38:09
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_08,ce9a1be1-af0a-11e7-bc9f-00163e1004d0,4,"""A""",C,0,0,0,10,2018-12-02 17:38:10,2018-12-02 17:38:20
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4bd0a02e-b265-11e8-8ce1-7cd30ae45aec,1,"""A""",A,1,0,0,17,2018-12-02 17:38:03,2018-12-02 17:38:20
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_05,4e636da0-af0a-11e7-bc9f-00163e1004d0,4,"""C""",C,1,0,0,11,2018-12-02 17:38:21,2018-12-02 17:38:32
9,2,1238,37973,21527,2052,0,wl_dcx_omdl2_02,afa8db92-0a57-11e8-a91b-00163e02f9d2,3,"[[""\\frac {I} {{I}_{1}-I}"",""I\/({I}_{1}-I)""]]",NaN,0,0,1,111,2018-12-02 17:36:56,2018-12-02 17:38:47
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_08,ce80ee28-af0a-11e7-bc9f-00163e1004d0,3,"""C""",B,0,0,1,27,2018-12-02 17:38:28,2018-12-02 17:38:54
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_08,a2f711d1-a11b-11e8-8ce1-7cd30ae45aec,1,"[[""1""],[""1""]]",1;2,0,0,0,22,2018-12-02 17:38:58,2018-12-02 17:39:20
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,3d966139-af47-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,53,2018-12-02 17:38:36,2018-12-02 17:39:29
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_08,673ae508-b265-11e8-8ce1-7cd30ae45aec,1,"""B""",B,1,0,0,12,2018-12-02 17:39:22,2018-12-02 17:39:34
37,2,1238,37973,21527,2052,0,wl_dcx_omdl1_08,ce6fc857-af0a-11e7-bc9f-00163e1004d0,1,"""D""",B,0,0,0,77,2018-12-02 17:39:35,2018-12-02 17:40:51
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,3da33285-af47-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,94,2018-12-02 17:39:29,2018-12-02 17:41:03
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,cfcfb28c-af0a-11e7-bc9f-00163e1004d0,5,"""B""",B,1,0,1,22,2018-12-02 17:41:04,2018-12-02 17:41:26
15,2,1238,37973,21527,2052,0,wl_dcx_omdl1_09,cf932b64-af0a-11e7-bc9f-00163e1004d0,5,"""B""",A,0,0,0,11,2018-12-02 17:41:27,2018-12-02 17:41:38
39,2,1238,37976,22109,2052,0,wl_dcx_dgl1_11,72ccc423-bdef-11e7-a91b-00163e02f9d2,6,"""C""",A,0,0,0,19,2018-12-15 10:13:20,2018-12-15 10:25:23
39,2,1238,37976,22109,2052,0,wl_dcx_dgl1_11,954019d8-ba64-11e8-8ce1-7cd30ae45aec,3,"""AB""",BC,0,0,0,47,2018-12-15 10:25:27,2018-12-15 10:26:13
7,2,1238,37976,22109,2052,0,wl_dcx_dgl1_12,72d8b38d-bdef-11e7-a91b-00163e02f9d2,6,"""C""",D,0,0,1,592,2018-12-15 10:28:19,2018-12-15 10:28:19
3,2,1238,37976,22109,2052,0,wl_dcx_dgl1_11,72a7f9cc-bdef-11e7-a91b-00163e02f9d2,8,"""C""",A,0,0,1,185,2018-12-14 19:21:22,2018-12-15 10:32:02
39,2,1238,37976,22109,2052,0,wl_dcx_dgl1_11,73ca1a4f-bdef-11e7-a91b-00163e02f9d2,6,"[[""10""],[""0.1""],[""5""]]",10;20,0,0,0,76,2018-12-15 10:26:16,2018-12-15 10:32:24
7,2,1238,37976,22109,2052,0,wl_dcx_dgl1_11,729bff87-bdef-11e7-a91b-00163e02f9d2,6,"""D""",C,0,0,1,235,2018-12-15 10:28:48,2018-12-15 10:32:43
3,2,1238,37976,22109,2052,0,wl_dcx_dgl1_11,954019d8-ba64-11e8-8ce1-7cd30ae45aec,3,"""AB""",BC,0,0,0,70,2018-12-15 10:32:49,2018-12-15 10:33:59
7,2,1238,37976,22109,2052,0,wl_dcx_dgl1_11,73ca1a4f-bdef-11e7-a91b-00163e02f9d2,6,"[[""10""],[""0.1""],[""5""]]",10;0.1;5,1,0,1,239,2018-12-15 10:32:58,2018-12-15 10:36:56
22,2,1238,37971,20427,2052,0,wl_dcx_omdl1_03,29c392d6-af47-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,30,2018-12-01 09:40:43,2018-12-01 09:41:12
22,2,1238,37971,20427,2052,0,wl_dcx_omdl1_03,29ce5a40-af47-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,56,2018-12-01 09:41:13,2018-12-01 09:42:09
22,2,1238,37971,20427,2052,0,wl_dcx_omdl1_03,4be337a0-af0a-11e7-bc9f-00163e1004d0,5,"""A""",A,1,0,0,69,2018-12-01 09:42:10,2018-12-01 09:43:19
22,2,1238,37971,20427,2052,0,wl_dcx_omdl1_03,4c4f24eb-af0a-11e7-bc9f-00163e1004d0,7,"""B""",C,0,0,0,39,2018-12-01 09:43:20,2018-12-01 09:43:59
22,2,1238,37971,20427,2052,0,wl_dcx_omdl1_03,4bc4dce0-af0a-11e7-bc9f-00163e1004d0,4,"[[""20""],[""0.6""],[""20""]]",20;0.6;20,1,0,0,101,2018-12-01 09:45:50,2018-12-01 09:47:30
22,2,1238,37971,20427,2052,0,wl_dcx_omdl1_03,4bebaa57-af0a-11e7-bc9f-00163e1004d0,6,"""B""",A,0,0,1,181,2018-12-01 09:47:33,2018-12-01 09:50:34
22,2,1238,37971,20427,2052,0,wl_dcx_omdl1_03,4c33dd75-af0a-11e7-bc9f-00163e1004d0,5,"""B""",C,0,0,1,179,2018-12-01 09:52:44,2018-12-01 09:55:43
22,2,1238,37971,20427,2052,0,wl_dcx_omdl1_05,faab5ca3-af43-11e8-8ce1-7cd30ae45aec,3,"""D""",C,0,0,0,175,2018-12-01 10:00:17,2018-12-01 10:03:12
22,2,1238,37971,20427,2052,0,wl_dcx_omdl1_05,fab33e84-af43-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,29,2018-12-01 10:03:41,2018-12-01 10:04:10
7,2,1238,37971,20427,2055,0,wl_dcx_omdl1_01,4a42e2c6-af0a-11e7-bc9f-00163e1004d0,4,"""D""",C,0,0,0,5,2018-12-01 10:13:27,2018-12-01 10:13:32
7,2,1238,37971,20427,2055,0,wl_dcx_omdl1_01,3d33a671-b265-11e8-8ce1-7cd30ae45aec,1,"""B""",B,1,0,0,6,2018-12-01 10:13:37,2018-12-01 10:13:43
7,2,1238,37971,20427,2055,0,wl_dcx_omdl1_02,1fd8d74c-af47-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,12,2018-12-01 10:13:46,2018-12-01 10:13:58
4,2,1238,37971,20427,2053,0,wlgnljnl_dx9,57bd905f-af4a-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,52,2018-11-27 18:11:58,2018-12-01 10:19:55
4,2,1238,37971,20427,2053,0,wlgnljnl_dx9,57c5ea05-af4a-11e8-8ce1-7cd30ae45aec,3,"""A""",A,1,0,0,48,2018-12-01 10:19:56,2018-12-01 10:20:44
4,2,1238,37971,20427,2053,0,wlgnljnl_dx9,067e1ec9-af0b-11e7-bc9f-00163e1004d0,5,"""D""",A,0,0,0,153,2018-12-01 10:20:45,2018-12-01 10:23:18
12,2,1238,37975,21533,2050,0,wl_dcx_dlhdl_15,ed5ed85b-af43-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,39,2018-12-15 10:46:13,2018-12-15 10:46:52
